gen,nevals,avg,std,min,max
699,500,-7889.469578219036,1068.6669124809873,-15069.013840525678,-5900.619361147336
700,500,-7987.008457019022,1037.9515986023334,-15092.232475623072,-5591.555755775882
701,500,-7890.991160576239,1087.5095136993473,-16191.963696832303,-5247.443488033952
702,500,-7956.285198719086,1033.416507202185,-15301.264721728954,-6025.9087051816605
703,500,-7933.437631568333,1153.6154523017954,-15323.787534943325,-5235.6824766018235
704,500,-7893.697104802204,1111.4666076179033,-15667.874379034081,-6053.324994657486
705,500,-7776.92372314761,902.806123076337,-15124.711360985286,-5820.594952604062
706,500,-8019.886335875827,1302.0777468539281,-15340.397063053024,-5632.1004906875705
707,500,-7896.489475549464,1091.5440462094048,-15444.97094812037,-4897.003106149787
708,500,-7923.240444436027,1087.1284872417464,-16097.457373641475,-5988.1545298508545
709,500,-8016.5488699140915,1452.2322039452745,-15946.606882825314,-5707.034902618689
710,500,-7909.490207402146,1217.4896531519828,-16205.953836996927,-5334.157628106173
711,500,-7948.0484515124845,1133.1625911322294,-15316.310543007266,-5810.339300591096
712,500,-7904.046912480094,1103.1096996980277,-15125.121064950692,-5752.691493091734
713,500,-8000.210865370417,1309.0257599758231,-15609.07163623462,-5839.850154549181
714,500,-7962.740423537825,1218.909617649533,-15904.535893208895,-6036.044837699227
715,500,-7894.902448942883,954.244602043867,-15085.036756371705,-5636.24713688869
716,500,-7946.153421100849,1206.379088391327,-15131.363702537323,-6078.668383504837
717,500,-7986.822541835778,1213.2406777766819,-15748.73208592932,-5951.489363843577
718,500,-7992.825215579532,1273.300925773687,-16017.383212387347,-5881.931906036831
719,500,-7915.640869546622,1168.1062775917906,-15913.560701434448,-5719.306778119006
720,500,-7969.215333842092,1238.0760471475637,-15599.32770208523,-5564.62857735387
721,500,-7946.939211607827,1295.9121399424516,-16255.208469083995,-5676.150635953173
722,500,-7935.197676346232,1196.7817807176305,-15950.14090520891,-5520.723695751856
723,500,-8039.086520866397,1347.0671102972735,-15549.129987178861,-5542.642361585833
724,500,-7881.029295654823,1138.2276004221048,-15154.332142553312,-5718.219261431175
725,500,-8003.234508494174,1375.5106976505422,-15717.317141522926,-5804.456394963302
726,500,-8074.186236289386,1567.6236748156489,-16731.115392125444,-5842.334242128484
727,500,-8031.524015964993,1422.2377747363032,-15355.98615712996,-5207.731614126944
728,500,-7952.776678690382,1272.463316114511,-15788.146991147823,-5801.185329246752
729,500,-8014.204385056388,1216.7603533560603,-15614.716787742069,-5761.845012900645
730,500,-7986.702712720548,1318.2828804884537,-15506.475845583898,-5539.324925110612
731,500,-7933.175706602989,1176.2354489177458,-16326.152606919693,-5723.423004092913
732,500,-7976.327344114054,1170.63485003081,-15716.744391669665,-5492.174432549893
733,500,-7931.225737346896,1160.5649720144788,-15344.207680357827,-5914.691716304276
734,500,-7890.457403390212,1044.3338839612063,-15423.786174451723,-5606.241391714432
735,500,-7959.8627123593,1229.7908514973358,-15630.879872459574,-6070.457898821659
736,500,-8020.223705587292,1312.9667810225997,-15715.48513933356,-6218.752708100828
737,500,-7934.910957636898,1086.667404664891,-15162.330295749332,-5147.021329805197
738,500,-7956.956032776684,1299.802000153859,-15664.419697950168,-4932.030592683213
739,500,-7914.270612457739,1156.8412698641232,-15873.984723977479,-5582.260206986336
740,500,-7982.333442159254,1277.901626978917,-15685.250512153463,-5629.72002656326
741,500,-7942.258537594583,1133.9602213170404,-15782.60681977186,-5685.936398436841
742,500,-7889.669962226972,1141.308676875188,-15164.154412510146,-5864.378053225459
743,500,-7926.154087870548,1084.244559349067,-15377.443134146262,-5487.181946564056
744,500,-7878.862692892642,1141.0334792940853,-16043.919492546254,-5820.133459614555
745,500,-7865.483309735469,1000.5143259323122,-15197.830859913385,-5783.0286397135815
746,500,-7931.842152195995,1219.9422649036283,-15475.52352203643,-5465.938126825542
747,500,-7842.470509231608,1143.9962204505632,-15179.04004856997,-5529.372084707613
748,500,-7883.772216524868,1088.5007128049956,-15174.585186521832,-5383.931661579022
749,500,-7925.668202035927,1333.544712726347,-16919.713547382715,-5689.003079340251
750,500,-7938.863385515977,1183.928283818103,-15855.510004743843,-4899.726188494506
751,500,-7869.273337162623,1058.6618620016277,-15514.237130393745,-5782.996916862469
752,500,-7984.3531083429625,1159.716236825795,-15959.886492461988,-5894.163258633295
753,500,-7901.273120149622,1162.825402398994,-15554.504358104557,-5396.327402351917
754,500,-7979.984141778974,1237.2867552641428,-15902.24656779698,-5581.646980180193
755,500,-7934.234982664494,1119.2696528736417,-15572.994717305224,-5742.556335665732
756,500,-7969.882011927251,1305.1420681665236,-15661.331470824614,-5962.906652984915
757,500,-7904.504949360752,1169.0767611904166,-15462.255019499344,-4719.810356014594
758,500,-7938.3476462480485,1325.668324472006,-15732.714177728893,-5663.827445087404
759,500,-7916.724530310828,1142.090998960386,-15600.429988485776,-5732.751090922109
760,500,-7981.880074984539,1282.7255566551303,-15996.50680546462,-5620.325998425996
761,500,-8006.588064945564,1350.103723882511,-15961.481807995204,-5985.798472044696
762,500,-7889.728505763706,1139.5728169510578,-15763.174260242322,-5908.989211016751
763,500,-7998.859170112068,1324.3935396252157,-16399.426983843747,-5905.611046315292
764,500,-7964.3104447441865,1160.1709050853126,-15915.350776318102,-5876.18736801062
765,500,-7910.766400090351,1183.3046234184674,-16364.547262816044,-5549.328466947823
766,500,-8011.090021483257,1383.7883031696092,-15654.011426605375,-5850.938717946672
767,500,-7924.177650174971,1135.2961392283428,-15353.852298292928,-5798.520600104307
768,500,-7927.393359249972,1132.0045559915936,-16057.182256894317,-5684.74841124699
769,500,-7965.882962031171,1061.4114571522703,-15879.594032185361,-5517.230116442965
770,500,-7972.771618042728,1243.0829164778957,-16597.930300829463,-5901.421553469317
771,500,-8001.021091433364,1167.0256259184519,-15732.400636961534,-5779.467269359422
772,500,-8012.678047937129,1363.2151126741514,-15911.386997429337,-5684.797178327544
773,500,-7900.958430892034,1097.2291694863857,-15301.565924164704,-5041.419652760512
774,500,-8106.094912966352,1400.4126850789046,-16332.60002242216,-6035.099208943207
775,500,-7946.062301264937,1190.005852444692,-15555.747458361255,-5675.318632764912
776,500,-7919.975226205845,1208.4818353288842,-15611.340370632262,-5829.0567650684
777,500,-7916.324230539386,1187.318596686036,-16064.204881450152,-5626.916789214409
778,500,-7937.285800673197,1089.4505651867016,-15125.56499142189,-5423.923053845966
779,500,-7945.407847053245,1123.9962238449652,-15639.886393061917,-5554.721108489173
780,500,-8061.55973033979,1441.643999446192,-15170.157689548421,-6084.9323072358475
781,500,-7941.436455275014,1053.966379749982,-14896.242860975482,-5978.630786305851
782,500,-7889.204395663045,1074.6778881629282,-15439.695797793975,-5896.229383134049
783,500,-7893.049359711356,999.4144295025922,-15722.005911644324,-6061.524412038257
784,500,-7962.216241520307,1153.9321081599537,-16116.074448827863,-5809.8031386698585
785,500,-7934.533610532604,1177.0182081870141,-15633.133944316785,-5030.290478003322
786,500,-7992.875594445043,1256.0281264841883,-15620.259377983792,-6072.031717277647
787,500,-8014.753727157277,1332.7245170659164,-17121.170571184277,-5661.601350013166
788,500,-7827.306094793813,858.2398496467289,-14554.032550394175,-5865.722650143267
789,500,-7972.687463277183,1271.814432823399,-15620.515713333914,-5637.361742123997
790,500,-8012.625317915635,1378.6499237181395,-15961.441056151973,-5962.958183892797
791,500,-8107.109419415287,1372.1477739279271,-16187.725834932575,-5956.435408781641
792,500,-7945.592881791398,1257.6540886737437,-16185.561249076942,-5604.134647691918
793,500,-7978.869100036414,1197.084659294422,-15404.750583746436,-5924.826804493639
794,500,-7892.037991926459,1034.6180235640343,-15539.768133389734,-5531.951546020204
795,500,-7869.965291269744,1054.2724305550846,-15417.05084548362,-5815.137592312329
796,500,-7866.7847835353205,1196.2374850480885,-16034.511371734337,-5833.757013058926
797,500,-8009.983697341489,1339.2196512453609,-16573.98355345407,-5798.605038897288
798,500,-7953.728386083789,1239.7440196733783,-15503.467111196427,-5649.966912345772
799,500,-7925.736885823485,1121.3118081454234,-15873.102043308612,-5113.924940061434
800,500,-7986.307116130633,1170.116047658126,-15698.987534005002,-5931.982768672229
801,500,-8005.024771897975,1355.4349633685688,-16590.73976951351,-5781.786299077879
802,500,-7982.782086599995,1204.5839232052497,-15205.486070143656,-5236.948177878069
803,500,-7998.095025914879,1326.6254867630655,-15719.675019312277,-5599.08915134998
804,500,-7984.675635831177,1279.9640700494185,-15701.54915070454,-5574.445632414673
805,500,-7918.385662373703,1045.0655772656044,-14475.969161557447,-5579.592904829685
806,500,-8004.788192433005,1376.8162104468297,-15919.71505195877,-5711.862850218475
807,500,-7928.608615753506,1255.4993621064004,-16126.227702781529,-5669.432730244362
808,500,-8009.044139045403,1319.4972951622724,-15704.432270214671,-5604.859668422219
809,500,-7864.815372712317,1090.1119513234908,-15909.60393853424,-5759.483517232723
810,500,-7928.120606664385,1137.0949208735947,-15799.914073968426,-5983.804957140324
811,500,-7973.083978363444,1191.81813065285,-15463.659936604625,-5884.499193335243
812,500,-7942.57798523638,1178.157786750036,-15320.333465164824,-5812.838982223953
813,500,-7879.883670562557,1253.452240916335,-15651.550541285771,-5489.300813355808
814,500,-8018.706231632893,1244.0807790959288,-15492.145143132115,-5719.447286001689
815,500,-7912.407570297424,1112.7376604252554,-15437.183080554689,-5583.112798991071
816,500,-7934.993169444889,1324.7185987922026,-15489.346504518388,-5449.765548917817
817,500,-7906.801663915863,1117.8061625128369,-15808.325999858862,-5471.776668810971
818,500,-7899.670701117892,978.0913218975102,-15775.928553206162,-5949.299773291077
819,500,-7931.692684816668,1324.3121075018935,-16608.531343021532,-5416.461050581819
820,500,-7898.201472979657,1148.7111206195407,-15629.570323697506,-5561.530120212944
821,500,-7873.40137174916,1034.870856217865,-14668.449935174514,-5877.052751194732
822,500,-7947.94917130048,1099.997454147822,-15358.831519954289,-5418.679477865737
823,500,-7896.838113765561,1234.122787065008,-15746.307663716385,-5480.947251222924
824,500,-7949.116928589961,1216.3878957328423,-16060.860952416866,-5411.417616051356
825,500,-7958.308011271025,1215.0408079165404,-15539.270324422954,-5563.220484288492
826,500,-7911.156534149809,1168.4202609724332,-15905.479398106201,-5890.371191775706
827,500,-7951.005788459826,1032.9087084660216,-14737.829297741275,-5960.992179249022
828,500,-7866.371875344295,1048.230629901676,-15351.950915004083,-5628.0318858402625
829,500,-8070.242689207971,1472.4781805468697,-16210.76153913968,-5498.099988577015
830,500,-7993.400895857187,1261.509187700393,-16164.530219315086,-5942.513869735542
831,500,-7997.329343196855,1172.9469725181373,-15685.602753951316,-5777.638818371661
832,500,-7890.312215255207,1066.6185462639962,-15882.140941752503,-5492.067896200659
833,500,-7880.2769838224485,1042.910703703333,-15217.468651037698,-5794.476324645164
834,500,-7902.427872933526,1149.6300847910504,-16181.643788537505,-5756.341715335719
835,500,-7905.5326459561265,1067.0186416025858,-15851.936997525167,-6237.902873342084
836,500,-7914.978428386856,1169.0597837623236,-15864.340748836912,-5607.039553286739
837,500,-7965.704908066456,1236.761345565817,-15700.514743330354,-5904.435236580916
838,500,-7929.434260720451,1083.913973144213,-15455.188624228063,-5709.659654756195
839,500,-7902.818751898991,1108.5139670061938,-15684.379752330646,-5777.502125010053
840,500,-7922.455537933414,1118.8339610076805,-15628.288248118246,-6091.090867755321
841,500,-7862.297204137765,993.1200248924981,-15818.744795827684,-5711.385793544797
842,500,-7904.144768088666,1031.334366312497,-15440.834719240016,-5472.470271859923
843,500,-7911.101408982694,1130.8357143518726,-16109.998860532689,-5715.242668878549
844,500,-7938.966414696583,1222.9805423245155,-16127.068071024638,-5913.608382339288
845,500,-7907.253941782592,1070.6424309217525,-15194.69669851509,-5867.361412614589
846,500,-7954.20110658942,1293.7590218794464,-15975.41966946135,-5624.660659007236
847,500,-7820.754412187708,1025.4841012897868,-15405.378791648312,-5745.019607440884
848,500,-7840.946625493908,985.2039311133316,-15686.08421833412,-5615.674746506578
849,500,-7887.497810467468,1104.171233173403,-15448.539155168293,-5806.9894811236645
850,500,-7888.837344388032,1250.7544641653396,-16435.745591287847,-5686.826720563488
851,500,-7938.216773677949,1106.7227461920359,-15378.995698843606,-5767.598331396975
852,500,-7963.94233542574,1161.4150444669058,-15425.063629601107,-6037.150381093773
853,500,-7995.9502365729,1295.8050169212104,-15486.931751539692,-5810.551539621663
854,500,-7922.9760697728325,963.0315994831036,-15706.592642139463,-5838.220693782526
855,500,-7901.133499886599,1107.3767413647072,-14877.555130056357,-5344.6558896402785
856,500,-7875.081541147071,1003.5285043540957,-15651.588503132947,-6045.11990530061
857,500,-8010.189862363316,1354.9859303381024,-16229.137631902504,-5831.927827433929
858,500,-7928.404822917119,1109.8336846947545,-15279.065411305472,-5435.087120345508
859,500,-7914.868397816958,1213.7518346820136,-16101.896103057701,-5532.753512871707
860,500,-7910.306831737415,1203.142431661712,-15950.812369960575,-5529.17365186152
861,500,-7842.964289521329,1087.7420155681532,-15346.655637561329,-5690.180219207998
862,500,-7966.9763671680985,1195.8644823753407,-15835.930053132595,-5829.693622541832
863,500,-7928.391838341975,1108.4781284117134,-15719.709849274795,-5358.445039063158
864,500,-7862.245482583085,1157.6661608659435,-15765.265694193135,-5433.847296453458
865,500,-7922.872884358931,1111.0865286223445,-15481.805880644233,-5476.14153221025
866,500,-7910.399074011751,1129.801663898633,-15659.87308048243,-5720.526279831132
867,500,-7926.265448448627,1264.4867231716064,-15683.016431084732,-5654.07822000787
868,500,-7965.636413542371,1215.1554201751612,-15853.170712243542,-5976.39397822857
869,500,-7916.919961775018,1102.9231754141645,-15824.077574169418,-5548.637242856606
870,500,-7936.471074844344,1200.117878979406,-15634.37502447319,-5621.982265399342
871,500,-7958.376154190375,1096.8991132534293,-15854.491328280114,-5684.3736619579595
872,500,-7995.200275547494,1368.9193065515753,-16012.2120128507,-5229.227419906028
873,500,-7929.000389446076,1096.815010925984,-15243.181766956575,-6041.183765873707
874,500,-7955.893299689438,1067.819335098741,-16776.729981514396,-5751.900607297959
875,500,-7984.077928043718,1176.7134870953942,-15350.893252371354,-5314.611295013534
876,500,-7910.92953550021,1143.092526308093,-16279.561265582754,-5423.20512960698
877,500,-7964.484659929841,1317.7823590570015,-16742.971370863605,-5393.498262224603
878,500,-8021.712701458866,1254.1488446857174,-16462.463355446387,-5606.391138058903
879,500,-7948.064493706413,1177.2461595855384,-15996.450310532422,-5594.077728341605
880,500,-7882.601731558008,932.5353107983915,-15773.607208820318,-5711.931855843858
881,500,-7907.355924833947,1145.0317207577366,-16302.393800630534,-6088.786786544253
882,500,-7853.144530123933,1116.8888393844297,-15789.411947021703,-5589.070132733143
883,500,-7830.627240920811,1108.7312987384203,-16094.094073353423,-5902.975299419076
884,500,-8082.745188868073,1433.6197434078695,-15573.32031445925,-6010.186804784635
885,500,-7969.709154037634,1134.8827287012869,-15515.618951893786,-5548.249486358604
886,500,-7967.122935155589,1149.2679577392505,-15532.880312792466,-5818.961720980072
887,500,-7910.488189323143,1180.567586388383,-15697.215774441755,-5438.861973363434
888,500,-7932.125650610436,1119.3574074469304,-15200.948111078036,-5642.597520051167
889,500,-7953.426212967569,1113.9306099877447,-15213.79603782074,-5762.565319681862
890,500,-7880.204492298158,1203.3713083769298,-15688.445968551954,-5696.250832232208
891,500,-7965.84718181428,1142.8890569369107,-15267.130024609613,-5544.688814083347
892,500,-7926.891091613536,1243.2358650912552,-15460.571132118936,-5720.205424967157
893,500,-7945.114934499038,1246.674012385382,-16652.15909049863,-5336.203613212379
894,500,-7891.234878419433,1176.1992190188225,-15264.513914364037,-5289.917561917466
895,500,-8018.111353545411,1358.1073350696486,-15959.356687003074,-5703.941890660884
896,500,-7963.065740079436,1320.3001579021313,-15568.84078657529,-5787.412427096157
897,500,-7999.602624025207,1238.8798874091947,-15817.90603493364,-5385.050529526607
898,500,-8020.184323355618,1091.3919909744595,-15186.626724645477,-5681.81898419497
899,500,-7978.537543221903,1234.5243103607063,-15414.026805022004,-5934.6259861243725
900,500,-7872.706764424536,1156.8750594470591,-16015.177274266776,-5976.245449393346
901,500,-7898.282038505691,1101.5309236876667,-14887.483314089211,-5532.497670925718
902,500,-7905.769041314367,1103.1276766036021,-15517.553649717414,-5951.3989178793145
903,500,-7899.810152847326,1084.3125293488893,-15389.826307985368,-5344.505128028918
904,500,-7941.581677004555,1074.8065931819178,-15039.1624067173,-5416.318968586077
905,500,-7997.856111330306,1261.9953691283736,-15863.974576586019,-5994.432701720494
906,500,-8022.983074159362,1381.5545093263408,-15938.550021824183,-5562.3826617423965
907,500,-7914.913949235248,1274.1499023007682,-17078.551254002716,-5711.464233878061
908,500,-7929.369707683753,1065.7439166945774,-15246.434893782465,-6177.307363115599
909,500,-7869.170888274783,1109.3050200336882,-16040.834073770422,-5661.850354361768
910,500,-7926.149440254526,1216.4874000094094,-15388.523296618305,-5688.495417880478
911,500,-7898.986297144935,1188.3024832862625,-15721.560041827051,-5635.229911750447
912,500,-7967.432345423624,1202.0806465283272,-15829.042556409757,-5679.9666939295485
913,500,-7965.526148589719,1368.6353745108415,-15518.187985596309,-4878.4455324083665
914,500,-7918.510389565761,1103.004349661381,-16374.434194716878,-5662.773391966333
915,500,-8000.263664900653,1295.7015131945636,-15736.860583303825,-5495.671753543531
916,500,-7941.598517943933,1384.8247628254928,-15459.752942290786,-5574.409319177146
917,500,-7820.090591058399,1033.580876869671,-14676.709595212262,-5678.209692947574
918,500,-7956.365101455199,1308.896639248517,-15885.281668455278,-5847.559180173132
919,500,-7918.540689833853,1140.1779096980408,-15381.985883651014,-5658.295767594122
920,500,-7901.1871218234355,1175.0052130877882,-15833.646945382268,-5743.766298655934
921,500,-7893.603940474019,1159.405213883523,-15791.515807085143,-5645.837903396223
922,500,-7955.720944758487,1194.2596345330267,-15186.934007571908,-5703.390726483732
923,500,-7936.504008706074,1217.2291963747361,-15357.99501509185,-5872.748124046913
924,500,-8068.668164338003,1465.9676573431902,-16546.79953429766,-5687.86918248169
925,500,-7986.37219639877,1143.1111431743568,-15341.181439012118,-5767.6094120321795
926,500,-7984.67727785377,1201.997196541495,-15587.772778415118,-5698.135972851431
927,500,-7942.949701794183,1080.4196923799623,-16053.802312019576,-5709.577998669986
928,500,-7974.998717477462,1293.5821912617967,-16284.010587595238,-5776.887606662169
929,500,-7928.145976366669,1240.9108834556985,-15944.717364471979,-5713.900587825637
930,500,-7967.039434208327,1222.7155749031301,-16304.994342819899,-5662.513988129146
931,500,-7933.00352579469,1262.5241939521588,-15266.594973961717,-5326.291352794522
932,500,-7959.134547828206,1268.8561457197911,-15399.492428727364,-5790.398292956433
933,500,-7981.859748904661,1125.0422520267143,-15334.515828584364,-5727.743326930128
934,500,-8046.053413478003,1284.8520332585656,-16218.405879035005,-5490.297652737203
935,500,-7875.418824671832,1179.2497315138323,-16450.559585151837,-5160.583580043514
936,500,-7975.4099770643525,1220.4431396675739,-15010.317650126915,-5905.245685643642
937,500,-7911.860754536575,1275.8735392421775,-15827.648532759262,-5829.111138869912
938,500,-7949.4742949383335,1061.1664510783778,-15143.633886727015,-5237.490840019871
939,500,-8009.690394506401,1481.0096268565908,-16906.300809272234,-5098.201299244965
940,500,-7908.458499825008,1174.3701470738492,-15511.145396448012,-5841.705060895048
941,500,-7932.6293458702885,1061.5030556749177,-16006.161403720293,-5683.4428909474545
942,500,-7966.347398161931,1208.4325764103314,-15892.92681157788,-5574.842487411688
943,500,-7984.96987169309,1243.8127361785248,-15773.199908196513,-5502.37398030584
944,500,-7871.4838547156505,1126.9267797288041,-15236.096054217292,-5384.2853855501735
945,500,-8001.183182566386,1202.6580043263832,-16614.120300187817,-5729.4786170500865
946,500,-7952.052196631176,1232.7966325346247,-15377.919313853248,-5796.867201241644
947,500,-7887.002116140277,1136.9540957067277,-15019.518943373154,-5865.178879777309
948,500,-7950.332373485686,1304.1180538098322,-15139.871169348004,-5644.8887793013155
949,500,-7925.0481234908975,1213.756617958071,-15663.733688960701,-5620.655243434749
950,500,-7951.655198942589,1285.386807725675,-16177.41324301242,-5390.675020803026
951,500,-7898.184995911471,1027.6153178879158,-16326.639808210768,-6001.2701691756965
952,500,-7933.741008990385,1312.683627498944,-15797.819809881195,-5669.230242424378
953,500,-7902.4218300194625,1123.3769628303676,-15947.9515803848,-5701.760587418553
954,500,-7974.097376107384,1231.8405687600118,-14897.587134321762,-5007.07849617462
955,500,-7836.930781848735,1166.9124119077176,-15865.435679445101,-5834.03566278898
956,500,-7901.779004905861,1169.9902550576646,-16101.431286232895,-5757.52900789682
957,500,-7918.7406403589375,1205.4482461167852,-15899.262058919921,-5622.960374871935
958,500,-7899.839331693175,1212.4175687932395,-15133.509886411304,-5634.30172874254
959,500,-7927.479194021292,1078.9141433087555,-15129.054771475257,-6008.362720176685
960,500,-8075.639794770269,1380.2716274816025,-15597.795782857585,-5602.5269116436775
961,500,-7849.799117233291,1105.6016715215849,-16131.550416599322,-5757.5327477750225
962,500,-7920.222333278925,1194.6175297703462,-15712.996923209412,-5460.957880110754
963,500,-7945.304779465707,1165.0829551786442,-15890.5823876963,-5544.221275501546
964,500,-7890.585622225344,1133.2549568456811,-15513.116350812601,-5528.013436215058
965,500,-7950.063161454432,1148.4098461323265,-15313.082830613563,-5363.296316498918
966,500,-7976.314528893883,1277.8757334437075,-15844.6838657046,-5890.616799501997
967,500,-7944.067722843055,1250.7259732730517,-15723.523367229462,-6094.958320181365
968,500,-7897.809658772064,1009.525890356259,-16249.972986765468,-5400.303650103645
969,500,-7975.928525280053,1169.5812687583843,-15501.805293605361,-5656.422864374197
970,500,-7905.994678463707,1140.3200485602877,-15440.631104517039,-5447.242246215455
971,500,-7935.014801203702,1185.4314959291041,-16661.87150775087,-5819.1731965824265
972,500,-7936.33791696276,1130.1548573261623,-16583.34812458697,-5698.66584976012
973,500,-7834.775992016973,900.509124428918,-14341.267368400202,-5764.625182000153
974,500,-7997.180224169349,1323.576956468123,-16088.379778526421,-5394.530173396724
975,500,-7859.762208336051,1035.7853208526312,-15585.096280137954,-5535.824196968251
976,500,-7962.608767339716,1149.6583165403745,-15690.976951719358,-5857.919479515417
977,500,-7897.277315223623,1129.0801851526896,-15418.837064921488,-5772.452919936126
978,500,-7884.664488038587,1148.4192549176505,-15834.155247907693,-5845.037233447455
979,500,-7894.1708813597215,1155.4161877472118,-15858.606166843532,-5823.7218027865065
980,500,-7886.907484366516,1098.5664978977672,-16447.548559148912,-5532.527751862768
981,500,-7998.463800291947,1341.178635349553,-15393.633514791547,-5846.286667611264
982,500,-7869.49450266496,1108.856216689931,-16142.029602069964,-5584.366462785494
983,500,-7982.265598306183,1199.4559292405722,-16022.795361522793,-5326.298933628888
984,500,-7956.154335512683,1205.30775765895,-15280.850340863879,-5521.9890347010605
985,500,-7856.947519482946,1094.8139559898764,-15434.251563026104,-5862.45088177089
986,500,-7974.623344879454,1352.8989819585483,-16059.932351001407,-5730.799563453367
987,500,-8020.153012148875,1307.172329504995,-16254.194065737922,-6128.343963622293
988,500,-7967.019089417966,1223.0717624434496,-15255.980930173668,-5950.412218231716
989,500,-7990.5554921037065,1225.2533608420893,-16097.330092858921,-5733.291443602693
990,500,-7932.587374199361,1184.2647435995148,-15892.61950019587,-5593.094322842851
991,500,-7939.90260094625,1149.3184490235355,-16058.032637363282,-5412.874311265262
992,500,-8039.429981067814,1352.7283666352023,-15803.053192399442,-5857.639093577285
993,500,-7903.913503292708,1129.1593243985026,-15242.554032953514,-5427.695350647712
994,500,-7890.1146577794225,1102.5425193938897,-15501.548455770175,-5766.418774828821
995,500,-7976.806665713732,1196.0036170494518,-15350.060622374716,-5585.146419428917
996,500,-7901.5294259904,1116.8680273349794,-15716.921319599805,-5906.338083733643
997,500,-7919.356696023873,1194.8363223575222,-15716.063426111074,-5586.982742717251
998,500,-7966.608595685706,1133.8426482318034,-15424.908026995909,-5786.560184829674
999,500,-7893.062700431806,1073.7964749566434,-15214.099712714637,-5451.628781574643
1000,500,-8006.480384836551,1424.244355535948,-15969.020219797356,-5290.1688378831805
1001,500,-7862.767456561794,918.219055941798,-16234.423930912779,-5841.531492953596
1002,500,-7994.4861098015435,1268.4885700109323,-15689.382515662572,-5561.541011681233
1003,500,-7941.63275989221,1236.428866114728,-15641.104184057363,-5540.900493475887
1004,500,-8039.613528962331,1387.8199583155786,-15535.085691909127,-5662.480999261286
1005,500,-7965.262148850368,1263.6438592659133,-15570.105049373884,-5641.22735018254
1006,500,-7864.510335223431,1175.021132275742,-15948.899072413518,-5372.133957664604
1007,500,-7891.2354033341,1061.2146845602422,-15403.587703594094,-5839.387861640522
1008,500,-7997.897750869069,1283.819239790817,-15330.200664585183,-5699.884610351748
1009,500,-7985.909039013403,1283.5333480561887,-15288.221468518397,-5620.076623178768
1010,500,-7998.869877583619,1318.5888131969066,-15293.632687036521,-5745.053764153088
1011,500,-7946.154052603217,1213.2954917629668,-15768.614789391077,-5456.507734410739
1012,500,-7919.218636701311,1153.3374200425033,-15990.94533982398,-5403.537454666719
1013,500,-7928.200373152535,1053.8159880200458,-15997.704781858436,-5436.89037738586
1014,500,-8051.138321745856,1464.0929055610895,-16216.07238415892,-5429.993331120086
1015,500,-7960.936249343687,1160.2219388216636,-15454.219143381622,-5862.996194784693
1016,500,-7969.829676904205,1270.2193013615893,-15900.055657763305,-5380.58807824954
1017,500,-7936.053465385201,1251.7512968508013,-16025.815390511165,-5752.9497096053365
1018,500,-7871.717508944144,1081.3228394047333,-15880.805036526412,-5603.6368394572655
1019,500,-7972.8879632763055,1211.7494496538982,-15342.893490188328,-5739.305580440921
1020,500,-7890.700914778702,1023.0971501070809,-15410.449388791598,-5881.657155627833
1021,500,-7887.246258191152,1213.6466952246801,-15653.138472185721,-5621.645165770463
1022,500,-7913.407816886965,1184.1743670503386,-15545.871798796546,-5577.604130472255
1023,500,-7958.628199833296,1177.4763723338665,-15233.872060999032,-5248.112039242738
1024,500,-7954.244636215155,1250.2363773716502,-15566.547437968688,-5766.923937601355
1025,500,-7917.568827172842,1122.1100499427514,-14927.186846949236,-5775.1496290981495
1026,500,-7890.775014508538,1083.7558444215645,-15422.19354907863,-5980.051720078095
1027,500,-7944.744103939976,1237.1854512406592,-15389.161380781108,-5709.975049459577
1028,500,-7948.859008557652,1247.333053322011,-15864.558620352265,-5553.136035448408
1029,500,-8005.125421119891,1245.9665057197726,-15546.478863566652,-5422.961481757148
1030,500,-7895.037813764913,1173.7958925618473,-15534.736574888584,-5561.500952483351
1031,500,-7871.7183717479365,1170.9403230275336,-16766.654531096883,-5409.193606004718
1032,500,-8040.653029784083,1259.08999028872,-15042.468438992393,-5619.4213340856895
1033,500,-7851.4982989039945,1039.4744185857933,-14982.707278029931,-5640.315766636371
1034,500,-7914.7500236588385,1256.1378667851388,-15803.485104729163,-5700.18531177603
1035,500,-7901.868645832332,1247.0989441034333,-16369.678932537174,-5605.124259370171
1036,500,-7936.714439619962,1255.4157638911454,-15799.47698064199,-5473.423749059519
1037,500,-7915.957127566533,1139.2612077580118,-15855.966152740546,-5864.038512097733
1038,500,-7824.301846394375,866.7249822482494,-15220.491574202193,-5985.345585100184
1039,500,-7948.840143768696,1123.0872268035068,-15380.177777910361,-5713.124873509378
1040,500,-7870.320750281952,1032.0905086088355,-15292.239029092889,-5080.475233160358
1041,500,-7902.65003849005,1264.8224255907426,-15559.895204448578,-5855.735034575496
1042,500,-7978.1829227645085,1316.1014432637865,-16044.952669083033,-5716.318511767537
1043,500,-7933.211000322226,1121.3049461671615,-15250.136393204768,-5777.203527305808
1044,500,-7920.848841480222,1293.736096037113,-15449.721916734572,-5605.327385803367
1045,500,-7869.447777765345,1092.938079185695,-15107.807960144204,-5611.954110775385
1046,500,-7863.8299544964,1084.8146002246735,-15524.163522619147,-5745.915585218855
1047,500,-7916.800420583788,1138.978647226358,-15803.931553546592,-5676.152534454137
