date,hour,GC,GG,Heat
1-Jan-11,20,373.001,0.038,199.265
1-Jan-11,21,328.490,0.068,203.130
1-Jan-11,22,292.254,0.038,194.115
1-Jan-11,23,237.027,0.074,197.550
2-Jan-11,0,178.021,0.006,193.685
2-Jan-11,1,146.941,0.066,188.530
2-Jan-11,2,132.402,0.035,200.125
2-Jan-11,3,127.513,0.019,198.835
2-Jan-11,4,123.397,0.030,202.270
2-Jan-11,5,122.791,0.068,208.715
2-Jan-11,6,137.918,4.094,209.145
2-Jan-11,7,148.554,39.873,204.420
2-Jan-11,8,178.355,108.281,198.835
2-Jan-11,9,197.423,195.184,218.160
2-Jan-11,10,210.990,301.338,203.560
2-Jan-11,11,225.156,360.444,190.675
2-Jan-11,12,268.815,384.215,190.250
2-Jan-11,13,277.962,386.049,200.555
2-Jan-11,14,264.398,361.841,214.725
2-Jan-11,15,292.057,267.620,206.135
2-Jan-11,16,279.510,83.422,205.280
2-Jan-11,17,270.624,24.084,184.235
2-Jan-11,18,261.698,4.045,187.670
2-Jan-11,19,255.640,0.120,184.235
2-Jan-11,20,257.006,0.055,188.100
2-Jan-11,21,227.005,0.057,191.535
2-Jan-11,22,200.635,0.089,184.235
2-Jan-11,23,168.692,0.038,190.675
3-Jan-11,0,142.505,0.048,190.675
3-Jan-11,1,120.254,0.013,191.965
3-Jan-11,2,111.592,0.025,194.970
3-Jan-11,3,108.593,0.055,204.420
3-Jan-11,4,102.869,0.024,200.985
3-Jan-11,5,110.259,0.032,207.425
3-Jan-11,6,126.735,3.735,215.585
3-Jan-11,7,143.656,29.312,210.430
3-Jan-11,8,164.139,57.439,207.855
3-Jan-11,9,195.826,90.921,206.565
3-Jan-11,10,193.970,123.020,146.445
3-Jan-11,11,198.832,167.434,198.835
3-Jan-11,12,197.232,186.145,197.120
3-Jan-11,13,198.452,153.870,210.860
3-Jan-11,14,192.597,68.746,223.315
3-Jan-11,15,195.864,120.046,200.555
3-Jan-11,16,198.320,117.711,204.850
3-Jan-11,17,242.467,39.740,188.100
3-Jan-11,18,270.464,14.832,189.390
3-Jan-11,19,241.993,2.623,192.395
3-Jan-11,20,235.793,0.085,191.535
3-Jan-11,21,225.482,0.062,195.830
3-Jan-11,22,190.955,0.074,191.105
3-Jan-11,23,151.770,0.080,194.540
4-Jan-11,0,127.662,0.043,191.535
4-Jan-11,1,117.270,0.054,194.115
4-Jan-11,2,110.282,0.014,190.250
4-Jan-11,3,108.937,0.032,190.675
4-Jan-11,4,101.756,0.031,198.835
4-Jan-11,5,114.566,0.024,208.285
4-Jan-11,6,132.444,4.071,206.565
4-Jan-11,7,152.517,33.822,202.700
4-Jan-11,8,176.754,81.992,208.715
4-Jan-11,9,172.600,137.681,210.430
4-Jan-11,10,165.243,194.869,214.295
4-Jan-11,11,166.728,234.811,200.555
4-Jan-11,12,178.861,216.227,192.395
4-Jan-11,13,172.638,188.523,188.530
4-Jan-11,14,160.819,164.446,205.710
4-Jan-11,15,170.790,147.672,185.955
4-Jan-11,16,190.039,101.904,179.510
4-Jan-11,17,225.962,54.737,173.930
4-Jan-11,18,241.279,32.813,176.935
4-Jan-11,19,236.242,4.698,182.515
4-Jan-11,20,235.088,0.050,186.385
4-Jan-11,21,213.329,0.039,175.215
4-Jan-11,22,190.890,0.056,174.360
4-Jan-11,23,151.602,0.025,177.365
5-Jan-11,0,125.704,0.031,179.510
5-Jan-11,1,115.582,0.048,187.670
5-Jan-11,2,107.645,0.043,185.095
5-Jan-11,3,107.021,0.061,183.375
5-Jan-11,4,104.042,0.042,188.100
5-Jan-11,5,118.937,0.044,188.100
5-Jan-11,6,129.501,14.663,189.820
5-Jan-11,7,155.844,77.490,188.960
5-Jan-11,8,170.646,143.566,189.820
5-Jan-11,9,171.747,169.741,187.240
5-Jan-11,10,172.893,210.515,181.660
5-Jan-11,11,167.569,300.907,182.090
5-Jan-11,12,179.130,337.393,185.525
5-Jan-11,13,169.596,347.564,183.375
5-Jan-11,14,167.313,249.912,182.945
5-Jan-11,15,167.017,189.245,190.675
5-Jan-11,16,175.238,105.173,184.235
5-Jan-11,17,215.842,42.418,183.805
5-Jan-11,18,252.453,6.065,186.385
5-Jan-11,19,247.011,0.155,186.385
5-Jan-11,20,231.980,0.051,187.670
5-Jan-11,21,222.369,0.054,190.250
5-Jan-11,22,188.259,0.039,187.240
5-Jan-11,23,150.944,0.056,189.390
6-Jan-11,0,124.043,0.044,188.100
6-Jan-11,1,115.246,0.026,185.955
6-Jan-11,2,108.005,0.030,184.665
6-Jan-11,3,108.940,0.031,186.810
6-Jan-11,4,101.315,0.031,191.965
6-Jan-11,5,116.871,0.019,207.425
6-Jan-11,6,133.647,3.949,196.260
6-Jan-11,7,158.948,36.233,199.265
6-Jan-11,8,180.226,84.363,198.405
6-Jan-11,9,174.212,139.888,197.980
6-Jan-11,10,180.812,207.367,193.685
6-Jan-11,11,184.250,258.999,190.675
6-Jan-11,12,180.108,286.729,188.100
6-Jan-11,13,175.964,348.001,187.670
6-Jan-11,14,171.823,323.562,191.105
6-Jan-11,15,185.522,297.041,191.535
6-Jan-11,16,187.799,223.889,189.390
6-Jan-11,17,212.708,130.864,187.240
6-Jan-11,18,249.576,49.064,187.670
6-Jan-11,19,249.695,10.292,191.965
6-Jan-11,20,250.060,0.048,193.685
6-Jan-11,21,235.557,0.028,191.965
6-Jan-11,22,211.892,0.073,188.960
6-Jan-11,23,167.835,0.057,191.535
7-Jan-11,0,137.951,0.043,189.820
7-Jan-11,1,120.709,0.067,189.390
7-Jan-11,2,113.429,0.012,191.965
7-Jan-11,3,112.436,0.042,194.115
7-Jan-11,4,105.178,0.050,209.575
7-Jan-11,5,118.305,0.054,207.855
7-Jan-11,6,138.233,8.948,206.565
7-Jan-11,7,157.045,52.198,163.620
7-Jan-11,8,177.106,89.660,206.135
7-Jan-11,9,192.981,155.358,202.270
7-Jan-11,10,194.205,219.589,201.845
7-Jan-11,11,184.392,275.508,196.260
7-Jan-11,12,190.115,317.024,190.675
7-Jan-11,13,195.639,306.799,189.390
7-Jan-11,14,204.342,287.955,195.830
7-Jan-11,15,186.653,250.980,188.960
7-Jan-11,16,212.214,193.029,193.255
7-Jan-11,17,240.970,121.974,188.530
7-Jan-11,18,272.211,47.021,188.100
7-Jan-11,19,276.951,4.066,192.395
7-Jan-11,20,265.846,0.057,193.255
7-Jan-11,21,243.975,0.028,190.675
7-Jan-11,22,220.600,0.059,187.670
7-Jan-11,23,177.373,0.033,184.235
8-Jan-11,0,142.984,0.024,200.555
8-Jan-11,1,131.116,0.025,188.960
8-Jan-11,2,125.740,0.054,149.020
8-Jan-11,3,122.210,0.030,162.335
8-Jan-11,4,116.743,0.043,201.415
8-Jan-11,5,120.704,0.031,208.715
8-Jan-11,6,135.031,12.014,213.010
8-Jan-11,7,151.305,62.659,213.870
8-Jan-11,8,178.006,143.609,219.450
8-Jan-11,9,190.724,220.498,212.150
8-Jan-11,10,199.460,278.445,207.855
8-Jan-11,11,212.460,342.721,202.270
8-Jan-11,12,223.623,375.206,193.685
8-Jan-11,13,232.005,378.990,192.825
8-Jan-11,14,228.195,354.843,186.810
8-Jan-11,15,239.456,293.393,191.965
8-Jan-11,16,254.029,204.868,194.540
8-Jan-11,17,277.950,116.886,188.100
8-Jan-11,18,281.210,52.154,188.100
8-Jan-11,19,271.852,7.281,195.830
8-Jan-11,20,267.977,0.040,194.970
8-Jan-11,21,258.378,0.104,197.550
8-Jan-11,22,236.595,0.025,189.820
8-Jan-11,23,193.192,0.079,192.825
9-Jan-11,0,161.152,0.037,202.270
9-Jan-11,1,137.505,0.049,194.540
9-Jan-11,2,125.010,0.030,197.120
9-Jan-11,3,120.060,0.056,168.775
9-Jan-11,4,119.691,0.036,212.150
9-Jan-11,5,119.809,0.049,212.150
9-Jan-11,6,128.595,1.760,219.020
9-Jan-11,7,147.849,32.992,212.150
9-Jan-11,8,178.561,94.753,206.565
9-Jan-11,9,197.841,178.051,161.905
9-Jan-11,10,213.533,259.289,200.985
9-Jan-11,11,222.671,334.280,212.150
9-Jan-11,12,247.579,367.495,209.145
9-Jan-11,13,257.589,359.462,198.405
9-Jan-11,14,264.368,329.418,210.000
9-Jan-11,15,287.625,275.902,217.305
9-Jan-11,16,296.110,206.715,198.835
9-Jan-11,17,322.793,118.579,191.535
9-Jan-11,18,318.412,48.378,188.530
9-Jan-11,19,308.919,8.988,195.400
9-Jan-11,20,311.329,0.022,196.260
9-Jan-11,21,288.247,0.048,200.125
9-Jan-11,22,242.034,0.065,196.690
9-Jan-11,23,192.638,0.026,190.675
10-Jan-11,0,152.902,0.046,193.685
10-Jan-11,1,132.532,0.062,193.255
10-Jan-11,2,126.723,0.012,195.830
10-Jan-11,3,124.555,0.026,160.615
10-Jan-11,4,122.416,0.024,202.270
10-Jan-11,5,132.953,0.025,206.135
10-Jan-11,6,151.310,9.572,210.860
10-Jan-11,7,167.750,47.112,168.775
10-Jan-11,8,182.211,99.617,222.025
10-Jan-11,9,184.406,167.220,219.450
10-Jan-11,10,187.875,195.942,200.125
10-Jan-11,11,174.471,200.206,216.015
10-Jan-11,12,195.183,225.377,196.260
10-Jan-11,13,198.958,231.147,223.745
10-Jan-11,14,195.546,245.853,212.150
10-Jan-11,15,198.048,218.656,208.715
10-Jan-11,16,212.153,139.773,193.255
10-Jan-11,17,261.278,82.677,194.970
10-Jan-11,18,276.260,28.638,189.390
10-Jan-11,19,272.315,5.330,190.250
10-Jan-11,20,256.024,0.060,195.400
10-Jan-11,21,243.996,0.068,194.970
10-Jan-11,22,210.493,0.056,191.965
10-Jan-11,23,174.747,0.044,192.825
11-Jan-11,0,137.839,0.070,208.715
11-Jan-11,1,126.233,0.020,197.980
11-Jan-11,2,119.778,0.055,193.255
11-Jan-11,3,120.091,0.032,204.420
11-Jan-11,4,114.518,0.037,213.870
11-Jan-11,5,128.959,0.049,212.580
11-Jan-11,6,148.650,1.638,214.295
11-Jan-11,7,167.406,29.196,172.210
11-Jan-11,8,179.079,59.858,216.445
11-Jan-11,9,188.333,78.051,213.010
11-Jan-11,10,171.640,106.848,207.855
11-Jan-11,11,177.434,98.493,228.040
11-Jan-11,12,180.317,112.858,200.555
11-Jan-11,13,184.192,143.612,196.260
11-Jan-11,14,172.001,173.717,198.405
11-Jan-11,15,186.755,154.171,192.395
11-Jan-11,16,211.497,126.252,193.255
11-Jan-11,17,259.357,69.920,189.390
11-Jan-11,18,278.095,23.675,195.400
11-Jan-11,19,280.901,1.980,200.555
11-Jan-11,20,275.299,0.080,198.835
11-Jan-11,21,252.774,0.027,200.985
11-Jan-11,22,215.805,0.026,197.980
11-Jan-11,23,165.500,0.051,194.540
12-Jan-11,0,137.731,0.056,196.260
12-Jan-11,1,126.759,0.059,196.260
12-Jan-11,2,122.231,0.024,194.970
12-Jan-11,3,125.312,0.024,198.405
12-Jan-11,4,114.382,0.032,210.430
12-Jan-11,5,129.877,0.067,201.845
12-Jan-11,6,156.870,4.187,203.130
12-Jan-11,7,168.028,35.532,205.280
12-Jan-11,8,177.528,107.251,156.320
12-Jan-11,9,176.539,194.842,199.695
12-Jan-11,10,180.806,211.001,197.120
12-Jan-11,11,189.583,230.480,194.115
12-Jan-11,12,192.995,305.904,197.120
12-Jan-11,13,195.077,307.439,196.260
12-Jan-11,14,205.230,271.611,190.675
12-Jan-11,15,220.296,269.737,195.830
12-Jan-11,16,255.627,187.527,188.100
12-Jan-11,17,285.928,111.314,192.825
12-Jan-11,18,305.319,42.821,197.120
12-Jan-11,19,277.240,8.794,192.825
12-Jan-11,20,268.213,0.078,195.400
12-Jan-11,21,254.564,0.075,197.120
12-Jan-11,22,235.464,0.040,206.565
12-Jan-11,23,185.728,0.031,196.260
13-Jan-11,0,148.267,0.013,197.550
13-Jan-11,1,133.446,0.049,201.845
13-Jan-11,2,126.938,0.036,197.980
13-Jan-11,3,125.933,0.074,204.420
13-Jan-11,4,119.847,0.042,205.710
13-Jan-11,5,132.253,0.072,215.155
13-Jan-11,6,151.556,8.193,205.710
13-Jan-11,7,170.050,53.507,210.430
13-Jan-11,8,179.419,122.580,209.145
13-Jan-11,9,174.814,192.011,200.555
13-Jan-11,10,183.563,243.513,155.460
13-Jan-11,11,200.297,291.606,199.265
13-Jan-11,12,223.168,336.735,153.745
13-Jan-11,13,219.720,311.825,199.695
13-Jan-11,14,215.967,271.333,195.400
13-Jan-11,15,219.447,244.470,195.830
13-Jan-11,16,232.560,194.263,193.685
13-Jan-11,17,296.906,135.189,191.965
13-Jan-11,18,293.235,57.898,194.540
13-Jan-11,19,278.196,9.638,193.255
13-Jan-11,20,287.197,0.020,190.675
13-Jan-11,21,268.721,0.052,195.400
13-Jan-11,22,225.141,0.079,223.315
13-Jan-11,23,183.018,0.050,217.305
14-Jan-11,0,146.918,0.055,211.720
14-Jan-11,1,128.868,0.056,211.720
14-Jan-11,2,120.555,0.025,213.870
14-Jan-11,3,120.580,0.013,213.010
14-Jan-11,4,109.171,0.012,208.285
14-Jan-11,5,126.587,0.043,216.015
14-Jan-11,6,136.729,8.452,219.450
14-Jan-11,7,162.662,60.802,223.745
14-Jan-11,8,169.028,139.262,222.025
14-Jan-11,9,180.665,225.238,226.750
14-Jan-11,10,184.808,310.013,219.450
14-Jan-11,11,197.637,344.353,218.160
14-Jan-11,12,215.619,363.931,201.845
14-Jan-11,13,214.450,356.794,200.555
14-Jan-11,14,243.815,335.586,194.540
14-Jan-11,15,267.577,284.490,219.880
14-Jan-11,16,298.439,212.409,216.445
14-Jan-11,17,300.506,107.983,189.820
14-Jan-11,18,294.268,35.554,193.685
14-Jan-11,19,293.574,7.357,201.415
14-Jan-11,20,274.531,0.038,157.180
14-Jan-11,21,251.239,0.072,194.970
14-Jan-11,22,241.403,0.028,189.820
14-Jan-11,23,189.898,0.062,188.530
15-Jan-11,0,151.148,0.045,190.675
15-Jan-11,1,135.090,0.055,205.710
15-Jan-11,2,127.558,0.038,214.725
15-Jan-11,3,117.886,0.013,212.580
15-Jan-11,4,118.809,0.042,217.305
15-Jan-11,5,130.184,0.042,220.310
15-Jan-11,6,135.945,6.936,199.265
15-Jan-11,7,149.754,39.096,185.955
15-Jan-11,8,176.165,74.243,187.670
15-Jan-11,9,191.118,117.838,180.370
15-Jan-11,10,199.499,148.742,177.795
15-Jan-11,11,205.287,167.663,169.205
15-Jan-11,12,213.158,213.187,168.775
15-Jan-11,13,224.704,209.691,168.345
15-Jan-11,14,236.598,203.298,167.915
15-Jan-11,15,273.406,199.836,163.190
15-Jan-11,16,302.870,178.347,165.340
15-Jan-11,17,338.926,80.502,179.940
15-Jan-11,18,338.122,30.816,223.745
15-Jan-11,19,341.721,7.662,190.250
15-Jan-11,20,334.313,0.049,201.845
15-Jan-11,21,326.154,0.051,200.985
15-Jan-11,22,270.268,0.087,191.105
15-Jan-11,23,215.407,0.041,191.535
16-Jan-11,0,173.757,0.051,193.255
16-Jan-11,1,147.901,0.043,203.560
16-Jan-11,2,134.784,0.042,205.710
16-Jan-11,3,127.775,0.048,211.720
16-Jan-11,4,127.432,0.032,203.130
16-Jan-11,5,128.802,0.042,207.425
16-Jan-11,6,141.288,2.710,207.855
16-Jan-11,7,156.238,23.321,202.270
16-Jan-11,8,185.204,65.886,206.995
16-Jan-11,9,203.792,124.820,221.600
16-Jan-11,10,213.254,200.929,166.200
16-Jan-11,11,250.486,235.619,201.845
16-Jan-11,12,265.088,287.322,194.540
16-Jan-11,13,274.040,308.745,190.250
16-Jan-11,14,290.076,330.537,204.420
16-Jan-11,15,326.346,294.497,204.420
16-Jan-11,16,360.052,235.511,228.470
16-Jan-11,17,407.164,150.728,191.535
16-Jan-11,18,402.507,59.676,192.825
16-Jan-11,19,374.558,9.539,194.970
16-Jan-11,20,346.060,0.059,193.685
16-Jan-11,21,334.387,0.049,196.260
16-Jan-11,22,282.606,0.059,193.255
16-Jan-11,23,198.459,0.045,201.845
17-Jan-11,0,155.152,0.057,195.830
17-Jan-11,1,128.497,0.018,197.120
17-Jan-11,2,123.846,0.025,181.660
17-Jan-11,3,121.636,0.030,183.375
17-Jan-11,4,116.999,0.049,190.250
17-Jan-11,5,126.649,0.019,195.830
17-Jan-11,6,150.438,6.905,202.270
17-Jan-11,7,169.711,54.749,154.605
17-Jan-11,8,189.250,139.099,203.560
17-Jan-11,9,189.998,230.665,207.425
17-Jan-11,10,184.554,304.805,207.425
17-Jan-11,11,219.214,352.541,203.990
17-Jan-11,12,278.772,380.736,208.715
17-Jan-11,13,298.710,382.377,206.565
17-Jan-11,14,325.561,343.330,208.715
17-Jan-11,15,325.289,269.955,195.400
17-Jan-11,16,353.694,190.344,182.945
17-Jan-11,17,367.194,104.146,182.090
17-Jan-11,18,348.722,36.407,181.660
17-Jan-11,19,308.331,5.031,138.715
17-Jan-11,20,315.705,0.042,176.935
17-Jan-11,21,276.583,0.045,173.070
17-Jan-11,22,225.039,0.049,192.395
17-Jan-11,23,164.838,0.057,193.685
18-Jan-11,0,138.415,0.037,201.415
18-Jan-11,1,122.979,0.052,197.980
18-Jan-11,2,116.526,0.078,199.695
18-Jan-11,3,114.638,0.032,199.265
18-Jan-11,4,111.085,0.048,201.845
18-Jan-11,5,124.576,0.036,207.425
18-Jan-11,6,141.657,2.353,208.715
18-Jan-11,7,156.225,31.233,210.860
18-Jan-11,8,171.610,82.797,199.265
18-Jan-11,9,170.872,113.291,199.265
18-Jan-11,10,168.896,148.399,203.130
18-Jan-11,11,166.756,176.846,206.995
18-Jan-11,12,174.464,195.394,200.555
18-Jan-11,13,171.303,212.311,194.970
18-Jan-11,14,174.498,202.942,195.400
18-Jan-11,15,177.926,176.868,206.995
18-Jan-11,16,202.080,127.267,191.105
18-Jan-11,17,236.913,84.815,190.250
18-Jan-11,18,260.245,31.468,189.820
18-Jan-11,19,245.083,2.559,206.995
18-Jan-11,20,255.457,0.072,201.845
18-Jan-11,21,248.763,0.068,198.835
18-Jan-11,22,227.895,0.079,199.695
18-Jan-11,23,170.634,0.041,194.970
19-Jan-11,0,142.891,0.036,196.690
19-Jan-11,1,125.252,0.019,193.255
19-Jan-11,2,117.859,0.020,195.400
19-Jan-11,3,120.541,0.038,197.980
19-Jan-11,4,110.909,0.067,199.695
19-Jan-11,5,125.694,0.025,198.835
19-Jan-11,6,150.123,2.495,206.135
19-Jan-11,7,164.666,25.504,213.870
19-Jan-11,8,183.044,55.872,205.280
19-Jan-11,9,175.655,88.722,200.555
19-Jan-11,10,167.272,132.193,203.130
19-Jan-11,11,168.764,171.845,174.785
19-Jan-11,12,179.308,200.068,209.145
19-Jan-11,13,191.605,205.056,161.045
19-Jan-11,14,172.656,245.479,205.710
19-Jan-11,15,176.761,222.131,204.420
19-Jan-11,16,210.229,194.012,198.405
19-Jan-11,17,246.056,100.115,199.695
19-Jan-11,18,256.879,44.387,156.750
19-Jan-11,19,263.991,7.613,197.980
19-Jan-11,20,258.516,0.026,204.850
19-Jan-11,21,247.699,0.039,199.695
19-Jan-11,22,220.724,0.055,199.695
19-Jan-11,23,172.167,0.051,196.690
20-Jan-11,0,139.954,0.080,210.430
20-Jan-11,1,123.472,0.033,200.125
20-Jan-11,2,123.685,0.048,200.555
20-Jan-11,3,118.590,0.042,201.415
20-Jan-11,4,112.181,0.031,201.845
20-Jan-11,5,127.136,0.043,202.700
20-Jan-11,6,147.101,5.101,196.690
20-Jan-11,7,162.087,43.427,202.270
20-Jan-11,8,178.864,107.669,206.565
20-Jan-11,9,184.479,195.917,201.415
20-Jan-11,10,188.112,280.615,206.565
20-Jan-11,11,200.697,336.278,206.135
20-Jan-11,12,219.960,341.241,201.845
20-Jan-11,13,224.854,340.953,158.900
20-Jan-11,14,221.690,333.356,199.695
20-Jan-11,15,223.708,293.358,198.405
20-Jan-11,16,226.077,213.713,200.125
20-Jan-11,17,273.346,136.314,196.690
20-Jan-11,18,286.482,55.273,200.555
20-Jan-11,19,270.361,9.097,219.020
20-Jan-11,20,255.928,0.043,222.025
20-Jan-11,21,266.693,0.081,216.445
20-Jan-11,22,237.927,0.048,219.020
20-Jan-11,23,179.830,0.039,211.720
21-Jan-11,0,142.212,0.024,216.015
21-Jan-11,1,131.306,0.043,220.740
21-Jan-11,2,119.671,0.055,216.015
21-Jan-11,3,117.203,0.054,215.155
21-Jan-11,4,111.543,0.032,221.170
21-Jan-11,5,128.815,0.043,222.885
21-Jan-11,6,151.499,5.239,225.465
21-Jan-11,7,169.649,51.976,224.175
21-Jan-11,8,177.488,134.183,229.330
21-Jan-11,9,182.918,228.251,238.775
21-Jan-11,10,186.825,295.248,244.790
21-Jan-11,11,204.242,357.521,231.045
21-Jan-11,12,221.276,379.864,223.315
21-Jan-11,13,243.346,390.716,207.855
21-Jan-11,14,246.179,363.688,210.005
21-Jan-11,15,259.711,326.751,210.860
21-Jan-11,16,269.320,248.414,208.285
21-Jan-11,17,314.851,135.271,162.765
21-Jan-11,18,310.033,64.179,158.470
21-Jan-11,19,270.014,11.891,204.420
21-Jan-11,20,268.376,0.049,208.285
21-Jan-11,21,257.799,0.052,209.575
21-Jan-11,22,236.696,0.046,197.120
21-Jan-11,23,184.064,0.050,199.265
22-Jan-11,0,154.682,0.062,203.560
22-Jan-11,1,135.183,0.042,215.585
22-Jan-11,2,131.213,0.037,215.585
22-Jan-11,3,124.874,0.019,215.155
22-Jan-11,4,117.209,0.018,219.020
22-Jan-11,5,124.107,0.025,210.860
22-Jan-11,6,136.086,5.611,216.875
22-Jan-11,7,158.920,52.235,217.305
22-Jan-11,8,190.523,136.484,216.015
22-Jan-11,9,198.092,232.668,177.365
22-Jan-11,10,204.493,314.035,218.590
22-Jan-11,11,216.181,368.443,206.995
22-Jan-11,12,245.667,392.862,201.415
22-Jan-11,13,241.125,396.146,197.980
22-Jan-11,14,252.847,375.474,222.025
22-Jan-11,15,260.413,331.871,218.590
22-Jan-11,16,277.750,257.194,212.580
22-Jan-11,17,291.168,151.299,199.695
22-Jan-11,18,272.671,50.114,160.615
22-Jan-11,19,272.256,6.114,160.615
22-Jan-11,20,281.962,0.012,203.990
22-Jan-11,21,259.220,0.062,206.995
22-Jan-11,22,233.889,0.058,199.265
22-Jan-11,23,196.121,0.040,198.835
23-Jan-11,0,168.260,0.067,207.425
23-Jan-11,1,143.484,0.042,198.835
23-Jan-11,2,130.374,0.024,202.700
23-Jan-11,3,127.337,0.033,202.270
23-Jan-11,4,118.752,0.037,213.870
23-Jan-11,5,122.246,0.038,220.310
23-Jan-11,6,130.975,4.906,230.615
23-Jan-11,7,142.621,45.860,228.900
23-Jan-11,8,175.578,125.948,219.020
23-Jan-11,9,200.623,216.794,216.015
23-Jan-11,10,209.323,303.706,206.565
23-Jan-11,11,225.960,360.467,200.125
23-Jan-11,12,237.033,390.839,212.580
23-Jan-11,13,257.852,382.167,212.580
23-Jan-11,14,261.837,360.016,222.885
23-Jan-11,15,266.816,283.280,185.525
23-Jan-11,16,278.028,194.113,220.740
23-Jan-11,17,289.632,113.832,204.850
23-Jan-11,18,286.001,48.539,205.280
23-Jan-11,19,266.877,7.060,212.150
23-Jan-11,20,262.947,0.092,212.150
23-Jan-11,21,276.064,0.046,214.725
23-Jan-11,22,231.025,0.042,207.855
23-Jan-11,23,180.120,0.038,207.855
24-Jan-11,0,147.832,0.037,210.005
24-Jan-11,1,126.361,0.043,169.205
24-Jan-11,2,117.616,0.055,165.340
24-Jan-11,3,114.811,0.038,215.585
24-Jan-11,4,113.263,0.012,214.725
24-Jan-11,5,124.956,0.054,216.015
24-Jan-11,6,145.289,6.075,212.150
24-Jan-11,7,162.409,49.982,216.445
24-Jan-11,8,179.311,126.547,218.160
24-Jan-11,9,181.015,175.907,216.875
24-Jan-11,10,180.146,195.591,209.575
24-Jan-11,11,201.913,298.113,209.575
24-Jan-11,12,264.301,323.434,199.265
24-Jan-11,13,315.202,249.578,201.845
24-Jan-11,14,341.403,187.679,197.980
24-Jan-11,15,362.747,141.445,199.695
24-Jan-11,16,385.121,70.809,203.130
24-Jan-11,17,445.827,52.761,197.120
24-Jan-11,18,486.347,39.311,203.130
24-Jan-11,19,484.239,7.919,203.990
24-Jan-11,20,497.502,0.039,206.995
24-Jan-11,21,409.533,0.052,207.855
24-Jan-11,22,307.656,0.062,209.575
24-Jan-11,23,218.392,0.050,211.290
25-Jan-11,0,173.452,0.033,164.910
25-Jan-11,1,159.466,0.056,206.995
25-Jan-11,2,143.453,0.067,209.575
25-Jan-11,3,139.070,0.043,210.005
25-Jan-11,4,134.162,0.034,210.430
25-Jan-11,5,141.072,0.024,214.295
25-Jan-11,6,159.181,4.030,213.010
25-Jan-11,7,176.155,41.334,222.455
25-Jan-11,8,202.793,117.612,231.045
25-Jan-11,9,203.981,201.538,221.600
25-Jan-11,10,208.037,267.126,243.500
25-Jan-11,11,238.890,334.759,226.320
25-Jan-11,12,278.001,376.609,222.885
25-Jan-11,13,325.138,382.064,210.430
25-Jan-11,14,346.612,354.980,210.005
25-Jan-11,15,379.860,315.253,229.755
25-Jan-11,16,392.904,245.076,206.135
25-Jan-11,17,421.424,133.452,207.425
25-Jan-11,18,433.650,48.807,200.985
25-Jan-11,19,394.926,10.151,218.590
25-Jan-11,20,376.597,0.059,215.585
25-Jan-11,21,374.181,0.074,216.875
25-Jan-11,22,308.567,0.013,215.155
25-Jan-11,23,226.162,0.056,215.585
26-Jan-11,0,187.188,0.050,176.075
26-Jan-11,1,154.873,0.027,218.590
26-Jan-11,2,146.928,0.049,220.310
26-Jan-11,3,138.834,0.031,218.590
26-Jan-11,4,133.978,0.024,215.155
26-Jan-11,5,138.549,0.054,222.455
26-Jan-11,6,154.167,2.967,221.600
26-Jan-11,7,169.528,38.767,230.185
26-Jan-11,8,221.014,115.161,225.465
26-Jan-11,9,265.758,206.978,222.025
26-Jan-11,10,351.071,287.004,223.315
26-Jan-11,11,419.887,333.657,214.295
26-Jan-11,12,489.821,299.834,215.585
26-Jan-11,13,477.301,235.822,219.450
26-Jan-11,14,474.467,234.187,171.780
26-Jan-11,15,512.993,245.447,169.635
26-Jan-11,16,558.039,171.636,215.155
26-Jan-11,17,591.732,131.697,213.870
26-Jan-11,18,597.628,56.386,216.875
26-Jan-11,19,548.102,8.252,215.155
26-Jan-11,20,519.374,0.038,216.875
26-Jan-11,21,479.047,0.054,220.310
26-Jan-11,22,396.861,0.076,222.025
26-Jan-11,23,300.250,0.070,225.035
27-Jan-11,0,225.569,0.024,229.330
27-Jan-11,1,183.203,0.031,228.470
27-Jan-11,2,172.363,0.036,226.320
27-Jan-11,3,163.394,0.069,230.185
27-Jan-11,4,151.825,0.072,227.610
27-Jan-11,5,156.024,0.048,229.330
27-Jan-11,6,163.466,0.595,231.905
27-Jan-11,7,178.853,15.552,230.185
27-Jan-11,8,197.651,55.601,235.340
27-Jan-11,9,213.613,118.707,233.620
27-Jan-11,10,233.515,206.263,229.330
27-Jan-11,11,258.013,254.288,219.020
27-Jan-11,12,271.664,269.547,213.010
27-Jan-11,13,302.322,332.129,172.640
27-Jan-11,14,320.322,340.529,212.580
27-Jan-11,15,339.013,306.916,168.345
27-Jan-11,16,373.544,215.564,208.715
27-Jan-11,17,444.135,105.703,208.285
27-Jan-11,18,440.556,35.766,167.485
27-Jan-11,19,413.568,4.055,210.430
27-Jan-11,20,423.388,0.067,216.015
27-Jan-11,21,384.273,0.056,215.585
27-Jan-11,22,307.655,0.031,217.305
27-Jan-11,23,211.598,0.072,50.675
28-Jan-11,0,172.979,0.032,213.870
28-Jan-11,1,155.129,0.056,215.155
28-Jan-11,2,146.472,0.048,211.720
28-Jan-11,3,137.849,0.048,212.150
28-Jan-11,4,127.464,0.042,222.455
28-Jan-11,5,135.285,0.056,226.320
28-Jan-11,6,152.579,2.343,220.740
