gen,nevals,avg,std,min,max
353,500,-1693.5791263708393,1217.9203546049705,-10846.095255172337,755.9163571690734
354,500,-1610.0328617230655,1166.2219935529101,-8529.647080568173,777.9415027095532
355,500,-1732.0524745886446,1197.394855780565,-8028.385639265673,413.0618138094304
356,500,-1612.7474103560414,1022.8637100962396,-6859.280185706337,496.24448197327035
357,500,-1721.5244630430723,1163.5266141577692,-7885.3997662216325,496.1168246190738
358,500,-1797.038327423125,1140.568884001502,-8391.727974276244,227.7481369940434
359,500,-1619.0060497402412,1068.6892116877095,-8487.462662357913,762.7847755923
360,500,-1686.8945938792472,1123.1999928461705,-8787.79301009479,479.39035142732826
361,500,-1705.098702764439,1112.632113104733,-6842.85455716208,800.1419955015917
362,500,-1682.7893226586136,1049.383598199416,-8110.754857071083,430.15007266206385
363,500,-1630.489977965865,1038.6683371633253,-6726.712356713887,455.83146730675406
364,500,-1721.2061824333634,1076.4984651840966,-8284.8485456565,405.82309266703135
365,500,-1653.2890325229318,1107.5296677664016,-9299.933795148094,535.0920009518397
366,500,-1729.2845201295222,1183.4732709701645,-8841.000410439667,949.298154289995
367,500,-1749.4757938359548,1159.5411402532557,-10128.175321478036,452.96244101749835
368,500,-1680.029526130551,1079.68397800831,-8241.519047386637,537.0976609553805
369,500,-1624.5034263600587,956.3453587982912,-7409.567236885632,238.16841923320035
370,500,-1676.3261340101756,1059.4844967628308,-7300.305942284428,615.9499790917176
371,500,-1746.0972344457573,1153.3148255045517,-7266.586364826633,668.3794994053876
372,500,-1679.967471639324,1187.875916002741,-7539.146513248006,661.4493078244564
373,500,-1726.428811676185,1153.1813393844147,-7579.292798576324,605.5647333802192
374,500,-1693.5024156872007,1121.7229673643888,-9074.917818868844,653.1824326976878
375,500,-1681.0003236400448,1073.8281776396736,-7941.480963084136,284.8856931619781
376,500,-1762.8092807290304,1139.1233873765834,-8909.300789257508,981.7360644091611
377,500,-1747.8891990308928,1157.2624162309194,-8558.21931850227,957.5851753409885
378,500,-1720.500331823423,1203.679384685634,-7780.420858503481,411.81296617010486
379,500,-1729.9250956625006,1134.8705625145597,-7375.7766734283605,490.5607287877081
380,500,-1581.6326454408081,1056.902057250744,-7500.305305216211,598.1526618562679
381,500,-1724.6395048189195,1203.376091819817,-9142.088968139065,385.8044180234854
382,500,-1691.7238259091157,1064.0310928749068,-7234.891876934882,583.4876473971668
383,500,-1749.8498297789354,1200.4665236746598,-9201.008673413819,455.33716889684257
384,500,-1649.001761191621,1156.2607172317662,-8937.667273087036,652.888277785336
385,500,-1709.290443935762,1171.0967835669824,-7779.50013414767,476.24976249669834
386,500,-1713.0664576298002,1271.939963861219,-7614.244478729224,713.0682148072405
387,500,-1664.640293373769,1079.2275929351129,-7224.6533594850525,678.2640650025585
388,500,-1678.6266745141234,1074.2266405182827,-7537.566205254485,359.02027808665514
389,500,-1675.8389415829377,1177.5238569326566,-8120.329252002712,912.9069240193985
390,500,-1733.7457409933616,1111.9855876014194,-8046.584590381058,447.9279985148597
391,500,-1668.6278495939275,1144.853767710405,-8132.424205448576,616.6355503939905
392,500,-1654.9534473918463,1099.2476969704417,-7396.039914558362,541.3444593144402
393,500,-1705.984188853412,1112.6237252235628,-6838.3897053508745,1048.0204116774578
394,500,-1689.6216311676055,1010.2694039243166,-8299.196104721173,497.4218695978117
395,500,-1704.7627698307651,1074.4065774717558,-7405.514534059816,349.70615797305163
396,500,-1649.1384660057106,1172.456196372491,-7516.873465487389,753.2596632308507
397,500,-1751.9079936363232,1228.4266695796907,-8261.263220677038,1039.5111112639875
398,500,-1626.0570673611596,1041.0889478981296,-7135.581575565286,809.1121308419044
399,500,-1559.7890282286558,1018.0410445920517,-6655.729507263381,764.5346262210838
400,500,-1729.1920137513666,1058.1868909663142,-7428.257581887725,577.2889242632365
401,500,-1659.381415242542,1182.5957789638835,-8642.112414937632,796.2510221056102
402,500,-1598.162509452879,1035.4364299517033,-7460.148004208118,1006.9343587611172
403,500,-1653.2302850068345,1050.525782490181,-7532.021327295895,600.7302073304187
404,500,-1684.348567696231,1006.2733364927815,-7325.045162866602,718.4443472002797
405,500,-1692.8247409454893,1170.7275803709285,-8928.260215457049,265.7305250987147
406,500,-1684.9199319834215,1097.2813188378161,-8099.957499544844,637.790993735786
407,500,-1608.8449953446063,1008.0077130330457,-7088.4136457993345,436.5556039258793
408,500,-1575.9041838717503,1016.3882977846582,-7115.937459188315,533.132840656492
409,500,-1666.290854055584,1181.5982643164878,-8679.484314610574,842.3931017194436
410,500,-1685.8546500038854,1143.5156842834074,-7802.657998377303,460.1152696482476
411,500,-1695.9631748745678,1130.4488392134917,-7512.567467933991,588.2190268152042
412,500,-1589.7886975930553,951.2148642063538,-8280.026866179132,649.1240732852287
413,500,-1603.545193575616,1020.0897457006157,-6176.684688168188,692.5749107545226
414,500,-1674.4160080509846,1219.7967736376143,-8061.883636273565,499.97919320170166
415,500,-1685.5170982474926,1152.2309268113045,-8426.125746078413,311.0991512272914
416,500,-1686.6953689552922,1205.2400141015187,-7338.1098013765195,371.30634639679226
417,500,-1683.1165334448722,1104.090928089607,-7300.610366977288,686.1654158687495
418,500,-1591.4325072290083,967.3234920713546,-7587.5291150184075,517.1116890425607
419,500,-1627.6953807861073,1000.357901477155,-7287.300934612438,447.87168818462385
420,500,-1700.0433961576111,1158.8047995926174,-9086.69153663228,706.0209699725859
421,500,-1645.0750811789505,1172.5126267006865,-8297.340967930595,498.59752740992036
422,500,-1618.7263147228116,1009.8571230164843,-8372.53843756968,563.6333153591397
423,500,-1618.9893652474125,989.1672427775711,-8558.638549685347,467.82074913549525
424,500,-1626.778120765316,1066.6191447843808,-8171.812309927554,744.4499329749159
425,500,-1739.8296414612742,1162.2857444606964,-7569.342194961231,627.8379159186262
426,500,-1768.2402561304332,1153.1705471690311,-8493.15831669718,422.54733158594735
427,500,-1697.65548163345,1105.1661386685278,-7933.793931424038,372.93072492364496
428,500,-1656.2176167268533,1027.4834439394515,-7684.884744724031,697.833801713088
429,500,-1685.4179984794976,1061.4577086354293,-8933.397397721234,975.6368097543175
430,500,-1707.4536571625442,1203.2741080012975,-8531.74469651876,1262.6259626320102
431,500,-1656.7060164588254,994.8176708269491,-7151.920135936797,685.7556332358503
432,500,-1627.1473403726638,1052.6777222714898,-8778.169335959614,326.0525596069798
433,500,-1617.2106914471717,1007.4715815514519,-6992.262853270311,797.7296536771264
434,500,-1678.721763640359,1128.410461110304,-6777.208063161149,587.1592439517386
435,500,-1633.093440112694,1000.4879968829259,-7000.134377651921,745.3737441045466
436,500,-1693.1211865492717,1019.5678957929761,-7388.731639080431,770.4630932890228
437,500,-1632.1024496763653,1035.518586099402,-7347.154296655053,939.9104633645505
438,500,-1679.6137242648051,1135.5016078750639,-8059.733675448751,430.3007538125365
439,500,-1681.9513558078052,1121.8547317723733,-10267.961134722986,488.6419445733134
440,500,-1600.9185622557848,994.9993409017994,-7496.2303713856645,708.0435641526349
441,500,-1682.4580883005692,1093.0236335103475,-7646.939103441657,386.48731289400666
442,500,-1672.9111877523464,1147.783889877011,-9075.827971097064,757.8073630739491
443,500,-1678.0079263998362,1046.2862884401068,-7422.382506841583,791.3606626969994
444,500,-1688.9687229687772,1069.3272550147506,-7274.058103158139,680.5315841764947
445,500,-1675.588145088905,1130.6385383262536,-8055.422377374151,555.5009097370464
446,500,-1670.4507268466675,982.6797012723144,-7598.170646830289,570.2158649988328
447,500,-1567.534400401625,1043.3765122606928,-7379.873164865456,511.33095648376093
448,500,-1722.4140582437353,1193.7673857689078,-8251.227310031261,601.2902824354727
449,500,-1770.0193272135848,1179.8926304438887,-8185.187100415191,771.626570295959
450,500,-1671.4110169422472,1100.7814141184817,-8490.704134393858,778.8962704065959
451,500,-1673.588557411732,1082.388636578882,-7917.5616290446615,367.5289453712211
452,500,-1641.5969360958632,1001.5504714075546,-6828.542411125394,455.12068790750953
453,500,-1720.0931174023792,1221.325372533003,-8395.972913277194,614.007120926777
454,500,-1685.1388233854668,1105.5837511998875,-9133.4078263442,633.8303669474301
455,500,-1667.461821413271,1105.4112920925538,-7579.079134138277,573.51470151063
456,500,-1566.0936636942345,1056.6915479292018,-7351.826002183288,602.4429977648352
457,500,-1629.1494621465165,1088.853172857324,-7605.911718340782,352.81228847295677
458,500,-1657.7600053628482,1063.9676601234025,-7232.647307049238,1057.2308652333486
459,500,-1734.3859037556063,1155.5593559467727,-7309.431563048891,543.3224963634873
460,500,-1591.4376628220668,1041.2394281266768,-7130.0994799489035,348.13252264921965
461,500,-1637.4991256446046,1098.0419743140624,-7701.4070633726315,587.9707815563759
462,500,-1682.1094085168158,1149.1094904517306,-8415.377584588048,892.5276311320956
463,500,-1692.5219450862699,1119.1767359811938,-7758.064766880033,956.8521480101803
464,500,-1668.5663051747028,1104.2791256317373,-8167.468444649504,670.5372677337651
465,500,-1612.1815627312149,1028.5851113106971,-7336.499244618373,493.8806703550978
466,500,-1711.5734698747538,1112.1300232209421,-7609.072908566243,558.2057214993096
467,500,-1637.6794937295456,1117.1606376729426,-8358.046432724297,886.7553672870299
468,500,-1611.262091873662,1077.4686756297451,-7788.130800492989,629.8266392264513
469,500,-1667.128262343504,1138.8274000575364,-7806.176607862828,444.2406652901873
470,500,-1614.4212147715266,967.1528838220283,-7860.361611122923,413.692270848
471,500,-1717.3449970994093,961.8697128708237,-6828.627051622532,606.050134514087
472,500,-1615.6375744431061,1068.905148241993,-8209.268477534875,627.8630854632346
473,500,-1617.0518442645264,976.2900902186442,-7493.310368543491,602.782526718904
474,500,-1641.3295932377223,1141.5142048914342,-8355.092870843306,454.69153818272315
475,500,-1655.414857367279,1045.5137531374517,-7598.976895641807,933.5772562375432
476,500,-1670.551185790435,1068.0913215735136,-8265.281668623353,448.1413615755117
477,500,-1656.9094415886361,1099.7076240569763,-8514.017393006376,667.682349214497
478,500,-1694.2769561485127,1144.3568813711927,-7341.321813348234,649.5975697476306
479,500,-1665.3059343020177,1092.5894524140951,-7711.122373744025,517.880237537235
480,500,-1545.3687138140444,989.8213213245942,-7505.438921079554,310.5841640638794
481,500,-1598.652553874061,926.471867671418,-6090.026723374165,542.5375292889923
482,500,-1617.3506020906682,1027.4596009658228,-8915.03270406906,730.2021912566499
483,500,-1556.197827772434,1117.8513064499725,-8252.65385450985,759.2139081346401
484,500,-1645.0346521797069,1119.0256389655174,-7860.40502305731,861.8806025748161
485,500,-1608.4578001469583,1017.7028063880252,-6717.036440372096,357.541570742553
486,500,-1667.2388520175266,1074.8701917650444,-8257.301465658595,511.28199406548464
487,500,-1668.9067996842116,1079.6728451644692,-7335.961594990695,592.6421837128173
488,500,-1624.4271678500147,1080.6918290144006,-7183.678948282335,990.0633993088273
489,500,-1628.0906542331822,1060.2059299321847,-7528.806685926426,606.4631438587912
490,500,-1779.1245379926786,1111.3646263991857,-7420.040024081022,547.2133383797707
491,500,-1730.233398341563,1121.0814566223494,-7619.114688302807,865.114084579683
492,500,-1603.2303592132548,1080.6258488890103,-7541.227825289994,798.273736815325
493,500,-1660.5022122087776,1057.8878174939318,-8210.873317341026,345.3643501153536
494,500,-1676.7588657249817,1177.929663535874,-8242.985826678223,600.9088562695013
495,500,-1709.7796529511447,1179.870439701565,-7931.57318162427,425.6188751033993
496,500,-1653.910971650277,1084.2000719113996,-8332.242106980928,512.4487414336699
497,500,-1675.5566263177318,1079.321464643201,-7780.211166475436,567.9096973702854
498,500,-1642.4437954419475,1042.7597961081685,-8255.672988633805,580.2646101108841
499,500,-1637.4383122912727,1068.1594155790906,-7693.201848659397,432.31810811145954
500,500,-1609.1360696350234,1052.1474952606955,-8110.065411140318,1003.5330759310607
501,500,-1606.5401632413673,971.4794122325752,-6329.396876392237,277.75870096631667
502,500,-1589.6791654490423,1050.8668977229606,-7735.674802355274,644.2654299909497
503,500,-1608.567482161722,1104.8130647195742,-8850.566175225704,770.1816751807302
504,500,-1685.6713917050254,1189.8991437809989,-7758.531498359911,461.10309326202287
505,500,-1684.81303792285,1079.287300032431,-7977.048623911805,493.0683633696079
506,500,-1683.266793151303,1109.0282738703847,-7731.412530290931,425.8728499190038
507,500,-1717.3684669064303,1161.361437351111,-9554.063061017292,236.51866533998182
508,500,-1708.6288641974318,1082.1596977990316,-7664.492706008615,772.476649223998
509,500,-1668.6529754925548,1107.801816341247,-7568.987938140136,427.67867065708487
510,500,-1694.3216638275878,1028.5784239893264,-6508.303804144237,545.3088168105413
511,500,-1614.8352978480068,1028.5927578064263,-6840.412997422648,873.6666050565989
512,500,-1672.6623465799876,1104.2727562266382,-7640.680642419649,764.7389488664347
513,500,-1631.7244648432052,1028.21686941644,-5758.039368785078,967.2796658728226
514,500,-1591.2364603343017,987.8640521596814,-6800.749188080548,694.4782703719189
515,500,-1726.6969839087294,1127.804214051718,-7750.433091167464,952.1023028560003
516,500,-1687.3753969229476,1015.8573710026441,-7565.48419176785,979.9600952695071
517,500,-1679.32171790101,1047.9354865344847,-7797.423429453013,812.0663268467649
518,500,-1711.0487233180345,1053.9107465774266,-7725.516785768197,550.0880297802748
519,500,-1700.1884506537472,1160.962542052902,-7968.277986666598,621.3153779247481
520,500,-1590.8938773506954,1027.681621549364,-7722.364295718828,998.772149773733
521,500,-1696.6460457545422,1242.0624321733785,-8722.197241744529,514.8008676276376
522,500,-1631.1568215115794,1071.5628786092523,-7276.269536575224,680.7206341494806
523,500,-1664.8711690501286,1043.7699698562346,-8773.372385479664,435.44767777169943
524,500,-1716.5913203985222,1099.870935848758,-6921.361678945155,663.6067034516483
525,500,-1705.4097724585108,1063.0664626309226,-8847.11671879296,673.324858110605
526,500,-1795.5668034437917,1168.5718597769724,-7972.488210030875,166.56390601642016
527,500,-1769.9194188869676,1312.7520998599039,-8866.127269517103,1094.8814327521627
528,500,-1717.4699517152217,1173.2136465509464,-7956.4847872054215,665.5791429327821
529,500,-1719.9392228840354,1153.9134569365424,-7652.04439327364,812.4087666913276
530,500,-1705.9835654583137,1165.0867380208604,-8002.530160753139,546.4679238915342
531,500,-1667.8532021776057,1110.934737049647,-8253.993487932932,705.1793425667225
532,500,-1749.480314135108,1158.3420801148184,-8291.717651313244,673.0099156301515
533,500,-1709.6903496072828,1197.751803038875,-7918.4966235958145,1044.3382657335994
534,500,-1609.6879679185597,1023.4429882257969,-8632.167628247906,423.4365501294903
535,500,-1815.2227618231325,1224.9902881126454,-9176.980539639211,457.8488223221316
536,500,-1721.465491385648,1165.4382493723906,-8403.171337772268,583.13226914802
537,500,-1697.7661195188184,1108.2314959944044,-9223.76335557481,574.8076581422571
538,500,-1683.5158155384847,1121.673994639232,-8754.809022590764,721.2092245179499
539,500,-1722.5930882636253,1114.8354852227326,-8801.551415606278,798.3556806063741
540,500,-1731.270721577992,1174.0432345422555,-7945.747672737831,488.17198159364307
541,500,-1696.6047867666641,1175.0833530561933,-8090.752962900318,580.446421780754
542,500,-1753.6218803011766,1190.1262813090498,-8636.137355943427,1003.6553922988962
543,500,-1630.6371663157051,1060.562231280158,-7927.887940793162,406.0031566678143
544,500,-1713.5256212246156,1209.8192236573407,-8585.713575037214,566.8001829381496
545,500,-1607.417386805368,1069.825414514813,-8137.543452510542,564.730181919879
546,500,-1796.0455732598061,1340.2166247848381,-8590.952704584919,489.7180668959706
547,500,-1638.1883052613716,998.1756499672554,-6932.916986160492,674.5660884953569
548,500,-1729.2089876050652,1230.503590339524,-8957.51428458883,706.2513209569205
549,500,-1656.8584453787382,1063.3957867372503,-7717.9241249094575,677.6650130316974
550,500,-1725.8463751406302,1117.2798745575494,-8095.837356483424,576.0122654635054
551,500,-1678.5864576356178,1003.9239137128268,-8063.044370732215,1009.063253426488
552,500,-1636.5667415713528,1187.31946481671,-9431.380245427401,458.6678537821793
553,500,-1686.9044760275704,1153.853436430438,-8614.897941905949,525.183127514068
554,500,-1632.8290097189122,1100.8785501254577,-8373.076443260263,408.03962749010464
555,500,-1688.1186925070617,1067.59170885614,-7174.649061692532,600.9208200451116
556,500,-1716.1382595893367,1050.7911304365105,-6619.18121702349,312.97297423122126
557,500,-1675.1233564031102,1094.3953593268839,-7906.706832246357,667.5149772181475
558,500,-1670.2790413265295,1155.245816340435,-8667.61354303067,180.14169410854922
559,500,-1702.272690800854,1146.2452009256074,-8256.740392132948,443.40865047938786
560,500,-1729.4322494836758,1125.496727020697,-6636.0459861290565,512.0256879607349
561,500,-1700.554309571915,1036.9317776913144,-7100.268555183417,371.2143371167684
562,500,-1676.13497896848,1094.6930822244963,-8581.203368660637,920.9087597073949
563,500,-1747.1220513819148,1167.1085748944026,-7915.1459054043935,366.41880707925003
564,500,-1648.878686412474,1067.345712430655,-7964.95808125596,465.09452254131236
565,500,-1634.229358561166,952.0594152522976,-7234.842467502676,904.3493684416075
566,500,-1627.0269729826596,1075.612744854578,-7654.602226653364,920.5532726700039
567,500,-1691.450240009969,1174.4428539871249,-7959.988071163464,410.96559245698575
568,500,-1702.4531316789523,1137.2344312880064,-7991.670635196002,504.0723550502892
569,500,-1723.9084791842201,1085.1580232114009,-7759.692587515869,583.0341862259685
570,500,-1728.7547504276279,1195.1861648287697,-9666.58642117367,648.2270569250345
571,500,-1731.3363092350885,1016.413176379291,-6455.953879904579,422.0746150903925
572,500,-1737.793863000335,1095.8633761765893,-7844.086195378894,905.3471736117424
573,500,-1629.1256474957565,1010.862641321934,-7537.441815497907,671.4495663506829
574,500,-1574.085868115931,1053.5173800443488,-8288.481009889301,890.9312462504355
575,500,-1679.1145293554648,1193.3312413211006,-8848.15985552336,370.461733984687
576,500,-1681.1179684391507,1108.1510865590735,-8184.364779147791,625.2988826494204
577,500,-1695.7274206490197,1177.1012034516036,-8624.748060156458,439.97471057562643
578,500,-1661.2379679212142,1136.9659800196057,-8426.44240664757,689.8881681543255
579,500,-1657.3571696108716,1033.6249919266027,-8652.033427009423,1001.5280125449146
580,500,-1784.85864723241,1249.6843648788458,-7550.590676727033,550.6027548822345
581,500,-1676.175478861253,1121.2339449866001,-9550.676279390038,463.8673185529177
582,500,-1745.5397202542879,1201.7093977816578,-9068.561203151574,677.3338346114505
583,500,-1672.1332323044594,1093.5681189539894,-7251.981205087625,440.9265341911411
584,500,-1736.4628713857635,1222.721846352754,-9876.25568592009,469.0396630037547
585,500,-1739.0904225915694,1190.1125926141945,-7907.007164315386,624.0705448028432
586,500,-1702.042511676319,1167.6413009299295,-9274.299230274613,720.2616775950946
587,500,-1643.0466867576847,1156.6474522331714,-8818.068869201421,851.028514912311
588,500,-1666.0110518603624,1116.0615430762675,-7484.557088539575,332.6003031495555
589,500,-1746.193730431288,1210.1723327612362,-8404.306664368425,551.5471902916123
590,500,-1570.2786393592048,1046.0021276823516,-7054.597561052835,896.9150211208334
591,500,-1733.187115885799,1198.4629099882352,-8540.82465195326,874.8869581320962
592,500,-1577.9191513651463,1021.080907639205,-7461.231067837412,601.4554859495765
593,500,-1701.702213006021,1184.6730761363006,-8661.10368847283,962.2095711279492
594,500,-1678.5091841160554,1091.824959453393,-8089.998222184709,496.5182715643443
595,500,-1724.1713266706622,1215.8351310437777,-7782.668797795258,289.6025418454584
596,500,-1754.8711935847102,1195.9146266380128,-8639.541857958186,297.30812815464594
597,500,-1837.0470275445973,1297.2843135897062,-8144.227873944632,789.3919356520053
598,500,-1717.2924607491564,1073.399192227051,-7993.338330930999,627.8003757034194
599,500,-1637.975274803681,1107.439967208384,-9108.581460075105,637.6486996638963
600,500,-1653.6408417413686,1095.1169285833364,-7140.996419233418,693.6696281328356
601,500,-1690.714383082632,1187.3895291986228,-8690.712379423861,555.5536507380995
602,500,-1715.3459482400478,1174.0029498592312,-7858.305192126852,724.7976963269514
603,500,-1648.1714328318012,1067.4228411212239,-8100.72855302341,806.5998757052089
604,500,-1716.7654047013684,1203.616995961162,-8047.242121352913,539.8452726597401
605,500,-1688.2430063586085,1152.1608965849744,-8324.086590878718,764.9374564684277
606,500,-1651.1724337850083,1029.9232417006504,-6562.247525274215,721.9941224937204
607,500,-1663.6185554154897,1067.8914819696952,-8079.6613587314005,578.06885235096
608,500,-1720.3413067905117,1088.910001302575,-7821.376967047111,481.5716254831024
609,500,-1703.8887191802596,1199.95455402964,-7751.222250515739,609.1214952734932
610,500,-1734.774832238389,1097.8490060089553,-6451.374331105856,434.04912307616803
611,500,-1726.33195093356,1191.706511741583,-7957.665854082722,816.1058639956256
612,500,-1659.703255142494,1123.836715617569,-8324.1023172928,948.4866178158111
613,500,-1717.1434605119048,1058.6798526592902,-7648.373832459074,844.8079103971344
614,500,-1631.5555108447843,1071.837448994881,-7090.66925919502,719.9620750318435
615,500,-1714.8512737611766,1118.754128641549,-7464.904540595524,418.21171004873787
616,500,-1621.6617989109857,1050.2513286168685,-6780.416428360362,522.3090611955165
617,500,-1717.3348516795518,1134.1999839662558,-7432.401754657936,515.3396580633132
618,500,-1708.099701464125,1084.6578782861975,-6971.79282217199,726.0238642035521
619,500,-1686.8163097370782,1046.3186065864156,-8555.71212098723,347.0639703130472
620,500,-1626.0237351349342,1119.8206930070257,-6988.561111964462,459.445461020054
621,500,-1704.0593416683669,1125.330158787,-7906.789778298045,704.6156101313842
622,500,-1578.9838904825672,1053.3859340983545,-8372.765540500652,959.8146668384477
623,500,-1637.925992674325,1087.6101413185445,-7492.605005668738,624.9283681635825
624,500,-1738.6263182985929,1140.4494401310164,-7834.766360982362,476.3311563487949
625,500,-1739.7978032648575,1189.7607929148317,-7253.563732603992,603.5607736233694
626,500,-1690.1911743485582,1086.7610689992657,-7756.948827372211,794.3641431216737
627,500,-1678.3920030148668,1158.2259401768204,-8157.807196912589,651.475513404576
628,500,-1779.3717237114902,1206.308924079327,-8225.35662004657,396.41497094032337
629,500,-1635.7134435760415,1056.8367736290697,-6930.681592003212,351.72483962202114
630,500,-1695.833599658562,1127.4720278639522,-8868.94307092392,1013.9552773022755
631,500,-1763.0202168654002,1191.6264756779137,-8911.144287273248,450.2094166770201
632,500,-1786.005565251989,1156.809036722605,-7914.142767575626,558.2125041564238
633,500,-1699.088043886885,1133.277464376444,-8288.11207914061,470.3931435693865
634,500,-1762.119291139429,1229.64215963754,-8486.453304203676,1081.6107962998453
635,500,-1686.2650377159343,1185.415242025848,-7861.484745794434,412.81095390617776
636,500,-1652.1177864978047,1091.042930648503,-7583.390665160068,550.6797813084158
637,500,-1760.0434864672156,1143.7709985139688,-7560.2521248680105,473.0920369505974
638,500,-1667.245571901719,1224.2901914278177,-10280.696176956344,817.1133150751223
639,500,-1690.0179305743848,1085.3753594533414,-7357.474799380019,465.54784844638345
640,500,-1757.8082912413684,1159.6902918017017,-7456.762730374592,650.1082857308617
641,500,-1755.5430285041514,1240.9750415916983,-9494.82098255843,561.625622887269
642,500,-1732.6864145439329,1259.1704417898504,-8176.441561987953,735.3898736204411
643,500,-1635.6984571653777,1032.7089411169536,-7575.421235031281,525.0140816314766
644,500,-1727.25339497383,1100.086141142253,-7354.819263487424,508.9534644251388
645,500,-1736.3165324776173,1099.052560716191,-7710.972308686095,613.6788699046025
646,500,-1682.2035433204976,1175.419869801046,-8683.265676270501,665.5459160415262
647,500,-1752.5197266777939,1159.7943338749724,-8757.964377876653,375.2099604944518
648,500,-1771.5170553969126,1138.6771087297873,-7653.047128984387,998.6543282208197
649,500,-1762.9195256170976,1246.5027609165581,-9873.482418672504,419.0655093608746
650,500,-1766.365361669877,1278.0609359700031,-9800.899158891245,575.9999805161625
651,500,-1592.4933526584364,1001.4515499149327,-7501.994015187845,740.6859166735501
652,500,-1673.6691630229345,1160.3168597883846,-7644.7779544741015,599.2278613505896
653,500,-1645.1532137050929,1076.0564244462262,-7810.097485619893,569.8854345074664
654,500,-1685.3902371416095,1067.1604452922766,-8191.2112825322165,868.3928077429075
655,500,-1713.2774489803933,1119.6770026790643,-9773.724644399867,286.96719556386097
656,500,-1760.771865652445,1209.4159656133386,-9604.739597546304,429.4866167480658
657,500,-1728.0155966652394,1145.3051995474714,-8059.9993411159885,842.7705682265117
658,500,-1747.1657550956554,1173.6846710294599,-8171.6498425579775,573.93649061062
659,500,-1622.8429999106484,1075.4806726142544,-7020.49062554505,778.2147445661119
660,500,-1720.3385300431667,1110.5888351362742,-7832.1179263028025,549.6377667336395
661,500,-1740.8644133844168,1132.954001760742,-9644.295717353392,517.7504491321521
662,500,-1622.99953834114,1029.1437475739322,-6990.21439512058,783.9270112425501
663,500,-1664.9735579623496,1172.0537831360748,-7279.402243426096,665.6878344842919
664,500,-1704.3121455008286,1123.3656071464504,-8222.926463865537,961.3749114190059
665,500,-1721.829757849029,1242.7401691860723,-7394.546981941751,391.67259624876215
666,500,-1718.048868415263,1250.693732445212,-9691.463068842495,758.1295748241815
667,500,-1741.182625308812,1278.8042741941065,-8355.344129523563,652.3234456546563
668,500,-1568.152427046706,1080.2677838215477,-7967.031124326272,830.8453106496096
669,500,-1695.6185061293295,1066.8322793171958,-8059.094458803293,388.1158427982233
670,500,-1597.4952124469307,1071.8714158900534,-7466.121941256248,584.7542893948646
671,500,-1754.3525108128042,1073.3350204242417,-7484.237548995416,455.0971946569737
672,500,-1544.0810902525382,1103.3060756116192,-7179.068441813011,695.1787252941356
673,500,-1643.3977185277397,1092.9988466052198,-8117.642520404601,487.29710828456666
674,500,-1689.289862665577,1089.7209408901672,-7452.085845230116,464.4963999837297
675,500,-1717.8985116880604,1025.7550598040013,-9367.482728245592,494.7753535762189
676,500,-1706.1384503120285,1286.8044035385606,-10765.985552552242,333.64687459324125
677,500,-1611.154402567507,1026.558451592775,-7242.491184044906,657.8239939003473
678,500,-1667.0194721563132,1049.7198633643134,-8437.56020328284,580.3007847889255
679,500,-1685.1661889658687,1087.5720236980146,-8388.325590487071,967.2192629124656
680,500,-1743.938344603587,1142.6874920455314,-7277.391570570042,639.0192923999564
681,500,-1804.710748554305,1232.2230067497574,-7635.539770062676,378.1711316709049
682,500,-1632.6928421171656,1118.8392097935082,-6781.055052099642,737.6217696768764
683,500,-1672.7545782510906,1091.6490252255664,-7403.448827411077,490.21309792084924
684,500,-1766.4551854648312,1188.222490445153,-8120.032419998436,827.404682578063
685,500,-1600.4640423290214,982.2999305593273,-7512.829462596055,373.3698527354487
686,500,-1628.9370757395127,1061.256619214768,-7529.705354565491,601.4787864772564
687,500,-1740.0502832493273,1186.2013149786164,-8540.46049643559,539.106411544251
688,500,-1649.7572179508131,1060.4449058752914,-7622.918762010899,423.292655242699
689,500,-1646.5217649430028,1096.7751620594136,-7325.529935682959,597.8018973863586
690,500,-1676.5566269492967,1062.05762356715,-7184.521973211481,738.4868741780513
691,500,-1654.4468507690874,1142.9322937973366,-8740.324115763431,651.7908144270667
692,500,-1781.0637662198842,1201.0887270053408,-7803.580292658089,409.5671370737779
693,500,-1781.0665611144648,1129.2286295091697,-8310.26763462755,955.4625489916746
694,500,-1636.5409924617638,1006.7915540889691,-7323.984615036318,275.082286282928
695,500,-1683.1122789770425,1088.0193044947553,-7049.209253894599,260.62097798149506
696,500,-1609.9244710808193,1050.7341434369873,-7043.726424837037,1297.5022156063137
697,500,-1658.2342831503693,1096.870076846416,-6734.664511705843,696.4600736707077
698,500,-1606.891267782255,973.0631377853028,-7192.635187205708,960.5615180063239
699,500,-1626.7538427807347,998.9352343098244,-7814.382097046015,366.6076268999437
700,500,-1607.840607986193,1085.7152178347283,-7990.0967219698505,486.48406930526
701,500,-1706.699451400427,1201.3015847371832,-7521.358323809005,568.5526888753935
702,500,-1605.480063734417,955.1906814321551,-6163.467705133573,342.6508033865306
703,500,-1693.7792752141738,1154.4461197649327,-7792.4705168700775,840.4951633099905
704,500,-1692.177565890387,1084.5663248969747,-6890.232515278479,381.64130558920954
705,500,-1636.9712314503975,1150.105955792536,-8317.102605282753,716.3719745571714
706,500,-1732.1343488449234,1091.039602143676,-8611.210410491833,817.4179675457751
